Ano;Mês;Distribuidor;Código do Produto;Nome do Produto;Região;Quantidade de Produto (mil m³)
2025;2;RODOIL DISTRIBUIDORA DE COMBUSTÍVEIS LTDA;420102004;Diesel A;CO;0,226135
2025;2;RODOIL DISTRIBUIDORA DE COMBUSTÍVEIS LTDA;420102004;Diesel A;NE;0,445096
2025;2;RODOIL DISTRIBUIDORA DE COMBUSTÍVEIS LTDA;420102004;Diesel A;S;13,594253
2025;2;RODOIL DISTRIBUIDORA DE COMBUSTÍVEIS LTDA;420102004;Diesel A;SE;0,696508
2025;2;RODOIL DISTRIBUIDORA DE COMBUSTÍVEIS LTDA;420105001;Diesel A;CO;0,77673
2025;2;RODOIL DISTRIBUIDORA DE COMBUSTÍVEIS LTDA;420105001;Diesel A;NE;0,494525
2025;2;RODOIL DISTRIBUIDORA DE COMBUSTÍVEIS LTDA;420105001;Diesel A;S;17,944407
2025;2;RODOIL DISTRIBUIDORA DE COMBUSTÍVEIS LTDA;420105001;Diesel A;SE;1,1794
2025;2;RODOIL DISTRIBUIDORA DE COMBUSTÍVEIS LTDA;420201001;Diesel A;S;0,067567
2025;2;RODOIL DISTRIBUIDORA DE COMBUSTÍVEIS LTDA;810101001;EHC;CO;4,082849
2025;2;RODOIL DISTRIBUIDORA DE COMBUSTÍVEIS LTDA;810101001;EHC;S;1,420709
2025;2;RODOIL DISTRIBUIDORA DE COMBUSTÍVEIS LTDA;810101001;EHC;SE;0,353592
2025;2;RODOIL DISTRIBUIDORA DE COMBUSTÍVEIS LTDA;810102004;EAC;CO;2,867375
2025;2;RODOIL DISTRIBUIDORA DE COMBUSTÍVEIS LTDA;810102004;EAC;S;2,175916
2025;2;RODOIL DISTRIBUIDORA DE COMBUSTÍVEIS LTDA;810102004;EAC;SE;5,690728
2025;2;RODOPETRO DISTRIBUIDORA DE PETRÓLEO LTDA.;320101001;Gasolina A;SE;77,05
2025;2;RODOPETRO DISTRIBUIDORA DE PETRÓLEO LTDA.;420102004;Diesel A;SE;13,168
2025;2;RODOPETRO DISTRIBUIDORA DE PETRÓLEO LTDA.;420105001;Diesel A;SE;91,035304
2025;2;RODOPETRO DISTRIBUIDORA DE PETRÓLEO LTDA.;810102004;EAC;SE;1,329587
2025;2;ROYAL FIC DISTRIBUIDORA DE DERIVADOS DE PETRÓLEO S/A;320101001;Gasolina A;CO;0,768081
2025;2;ROYAL FIC DISTRIBUIDORA DE DERIVADOS DE PETRÓLEO S/A;320101001;Gasolina A;NE;3,213624
2025;2;ROYAL FIC DISTRIBUIDORA DE DERIVADOS DE PETRÓLEO S/A;320101001;Gasolina A;S;3,776985
2025;2;ROYAL FIC DISTRIBUIDORA DE DERIVADOS DE PETRÓLEO S/A;320101001;Gasolina A;SE;20,732606
2025;2;ROYAL FIC DISTRIBUIDORA DE DERIVADOS DE PETRÓLEO S/A;420102004;Diesel A;CO;0,672335
2025;2;ROYAL FIC DISTRIBUIDORA DE DERIVADOS DE PETRÓLEO S/A;420102004;Diesel A;NE;2,200562
2025;2;ROYAL FIC DISTRIBUIDORA DE DERIVADOS DE PETRÓLEO S/A;420102004;Diesel A;S;6,01184
2025;2;ROYAL FIC DISTRIBUIDORA DE DERIVADOS DE PETRÓLEO S/A;420102004;Diesel A;SE;33,377523
2025;2;ROYAL FIC DISTRIBUIDORA DE DERIVADOS DE PETRÓLEO S/A;420105001;Diesel A;CO;0,268102
2025;2;ROYAL FIC DISTRIBUIDORA DE DERIVADOS DE PETRÓLEO S/A;420105001;Diesel A;NE;3,297391
2025;2;ROYAL FIC DISTRIBUIDORA DE DERIVADOS DE PETRÓLEO S/A;420105001;Diesel A;S;1,316891
2025;2;ROYAL FIC DISTRIBUIDORA DE DERIVADOS DE PETRÓLEO S/A;420105001;Diesel A;SE;57,957795
2025;2;ROYAL FIC DISTRIBUIDORA DE DERIVADOS DE PETRÓLEO S/A;810101001;EHC;CO;7,560232
2025;2;ROYAL FIC DISTRIBUIDORA DE DERIVADOS DE PETRÓLEO S/A;810101001;EHC;NE;0,446711
2025;2;ROYAL FIC DISTRIBUIDORA DE DERIVADOS DE PETRÓLEO S/A;810101001;EHC;S;0,179562
2025;2;ROYAL FIC DISTRIBUIDORA DE DERIVADOS DE PETRÓLEO S/A;810101001;EHC;SE;6,477473
2025;2;ROYAL FIC DISTRIBUIDORA DE DERIVADOS DE PETRÓLEO S/A;810102004;EAC;CO;2,678388
2025;2;ROYAL FIC DISTRIBUIDORA DE DERIVADOS DE PETRÓLEO S/A;810102004;EAC;SE;8,344382
2025;2;RUFF CJ DISTRIBUIDORA DE PETRÓLEO LTDA;320101001;Gasolina A;CO;0,049625
2025;2;RUFF CJ DISTRIBUIDORA DE PETRÓLEO LTDA;320101001;Gasolina A;NE;0,059995
2025;2;RUFF CJ DISTRIBUIDORA DE PETRÓLEO LTDA;320101001;Gasolina A;S;0,692161
2025;2;RUFF CJ DISTRIBUIDORA DE PETRÓLEO LTDA;320101001;Gasolina A;SE;6,21358
2025;2;RUFF CJ DISTRIBUIDORA DE PETRÓLEO LTDA;420102004;Diesel A;CO;0,284293
2025;2;RUFF CJ DISTRIBUIDORA DE PETRÓLEO LTDA;420102004;Diesel A;NE;0,070122
2025;2;RUFF CJ DISTRIBUIDORA DE PETRÓLEO LTDA;420102004;Diesel A;S;0,796723
2025;2;RUFF CJ DISTRIBUIDORA DE PETRÓLEO LTDA;420102004;Diesel A;SE;4,957103
2025;2;RUFF CJ DISTRIBUIDORA DE PETRÓLEO LTDA;420105001;Diesel A;CO;0,318251
2025;2;RUFF CJ DISTRIBUIDORA DE PETRÓLEO LTDA;420105001;Diesel A;NE;0,092782
2025;2;RUFF CJ DISTRIBUIDORA DE PETRÓLEO LTDA;420105001;Diesel A;S;1,160337
2025;2;RUFF CJ DISTRIBUIDORA DE PETRÓLEO LTDA;420105001;Diesel A;SE;5,572784
2025;2;RUFF CJ DISTRIBUIDORA DE PETRÓLEO LTDA;810101001;EHC;CO;2,548215
2025;2;RUFF CJ DISTRIBUIDORA DE PETRÓLEO LTDA;810101001;EHC;S;0,103982
2025;2;RUFF CJ DISTRIBUIDORA DE PETRÓLEO LTDA;810101001;EHC;SE;1,546466
2025;2;RUFF CJ DISTRIBUIDORA DE PETRÓLEO LTDA;810102004;EAC;S;0,211305
2025;2;RUFF CJ DISTRIBUIDORA DE PETRÓLEO LTDA;810102004;EAC;SE;3,490869
2025;2;RUMOS DISTRIBUIDORA DE PETROLEO S/A;320101001;Gasolina A;CO;0,797705
2025;2;RUMOS DISTRIBUIDORA DE PETROLEO S/A;320101001;Gasolina A;SE;5,799957
2025;2;RUMOS DISTRIBUIDORA DE PETROLEO S/A;420102004;Diesel A;CO;1,71999
2025;2;RUMOS DISTRIBUIDORA DE PETROLEO S/A;420102004;Diesel A;SE;11,710333
2025;2;RUMOS DISTRIBUIDORA DE PETROLEO S/A;420105001;Diesel A;CO;1,823341
2025;2;RUMOS DISTRIBUIDORA DE PETROLEO S/A;420105001;Diesel A;SE;12,909171
2025;2;RUMOS DISTRIBUIDORA DE PETROLEO S/A;810102004;EAC;CO;0,717027
2025;2;RUMOS DISTRIBUIDORA DE PETROLEO S/A;810102004;EAC;SE;1,356381
2025;2;RZD DISTRIBUIDORA DE DERIVADOS DE PETRÓLEO LTDA.;420105001;Diesel A;S;0,119747
2025;2;RZD DISTRIBUIDORA DE DERIVADOS DE PETRÓLEO LTDA.;810101001;EHC;CO;0,118606
2025;2;RZD DISTRIBUIDORA DE DERIVADOS DE PETRÓLEO LTDA.;810102004;EAC;CO;0,473666
2025;2;SADA COMBUSTÍVEIS LTDA;320101001;Gasolina A;CO;1,348124
2025;2;SADA COMBUSTÍVEIS LTDA;320101001;Gasolina A;NE;3,388279
2025;2;SADA COMBUSTÍVEIS LTDA;320101001;Gasolina A;SE;3,525835
2025;2;SADA COMBUSTÍVEIS LTDA;420102004;Diesel A;CO;0,709207
2025;2;SADA COMBUSTÍVEIS LTDA;420102004;Diesel A;NE;0,880639
2025;2;SADA COMBUSTÍVEIS LTDA;420102004;Diesel A;SE;1,957491
2025;2;SADA COMBUSTÍVEIS LTDA;420105001;Diesel A;CO;1,126531
2025;2;SADA COMBUSTÍVEIS LTDA;420105001;Diesel A;NE;2,617465
2025;2;SADA COMBUSTÍVEIS LTDA;420105001;Diesel A;SE;2,097076
2025;2;SADA COMBUSTÍVEIS LTDA;810101001;EHC;CO;4,208128
2025;2;SADA COMBUSTÍVEIS LTDA;810101001;EHC;NE;0,585781
2025;2;SADA COMBUSTÍVEIS LTDA;810101001;EHC;SE;4,413274
2025;2;SADA COMBUSTÍVEIS LTDA;810102004;EAC;CO;1,451683
2025;2;SADA COMBUSTÍVEIS LTDA;810102004;EAC;NE;0,563564
2025;2;SADA COMBUSTÍVEIS LTDA;810102004;EAC;SE;1,25455
2025;2;SANTA LUCIA DISTRIBUIDORA DE COMBUSTIVEIS LTDA;320101001;Gasolina A;S;17,089646
2025;2;SANTA LUCIA DISTRIBUIDORA DE COMBUSTIVEIS LTDA;420102004;Diesel A;S;13,437969
2025;2;SANTA LUCIA DISTRIBUIDORA DE COMBUSTIVEIS LTDA;420105001;Diesel A;S;16,414951
2025;2;SANTA LUCIA DISTRIBUIDORA DE COMBUSTIVEIS LTDA;810101001;EHC;CO;0,31503
2025;2;SANTA LUCIA DISTRIBUIDORA DE COMBUSTIVEIS LTDA;810101001;EHC;SE;0,740574
2025;2;SANTA LUCIA DISTRIBUIDORA DE COMBUSTIVEIS LTDA;810102004;EAC;CO;6,752685
2025;2;SANTA LUCIA DISTRIBUIDORA DE COMBUSTIVEIS LTDA;810102004;EAC;SE;0,245904
2025;2;SETTA COMBUSTIVEIS LTDA;320101001;Gasolina A;CO;2,41324
2025;2;SETTA COMBUSTIVEIS LTDA;320101001;Gasolina A;NE;4,954403
2025;2;SETTA COMBUSTIVEIS LTDA;320101001;Gasolina A;SE;2,751725
2025;2;SETTA COMBUSTIVEIS LTDA;420102004;Diesel A;CO;2,126379
2025;2;SETTA COMBUSTIVEIS LTDA;420102004;Diesel A;NE;1,377173
2025;2;SETTA COMBUSTIVEIS LTDA;420102004;Diesel A;SE;1,742784
2025;2;SETTA COMBUSTIVEIS LTDA;420105001;Diesel A;CO;3,184095
2025;2;SETTA COMBUSTIVEIS LTDA;420105001;Diesel A;NE;7,960916
2025;2;SETTA COMBUSTIVEIS LTDA;420105001;Diesel A;SE;1,430098
2025;2;SETTA COMBUSTIVEIS LTDA;810101001;EHC;NE;1,519054
2025;2;SETTA COMBUSTIVEIS LTDA;810101001;EHC;SE;0,178422
2025;2;SETTA COMBUSTIVEIS LTDA;810102004;EAC;CO;2,608354
2025;2;SETTA COMBUSTIVEIS LTDA;810102004;EAC;NE;0,609128
2025;2;SETTA COMBUSTIVEIS LTDA;810102004;EAC;SE;0,493023
2025;2;SIM DISTRIBUIDORA DE COMBUSTIVEIS LTDA;320101001;Gasolina A;S;31,160821
2025;2;SIM DISTRIBUIDORA DE COMBUSTIVEIS LTDA;320101001;Gasolina A;SE;6,802217
2025;2;SIM DISTRIBUIDORA DE COMBUSTIVEIS LTDA;420102004;Diesel A;S;15,607072
2025;2;SIM DISTRIBUIDORA DE COMBUSTIVEIS LTDA;420102004;Diesel A;SE;4,496262
2025;2;SIM DISTRIBUIDORA DE COMBUSTIVEIS LTDA;420105001;Diesel A;S;28,144124
2025;2;SIM DISTRIBUIDORA DE COMBUSTIVEIS LTDA;420105001;Diesel A;SE;11,02646
2025;2;SIM DISTRIBUIDORA DE COMBUSTIVEIS LTDA;420201001;Diesel A;S;0,361207
2025;2;SIM DISTRIBUIDORA DE COMBUSTIVEIS LTDA;810101001;EHC;CO;6,413425
2025;2;SIM DISTRIBUIDORA DE COMBUSTIVEIS LTDA;810102004;EAC;CO;8,479975
2025;2;SIM DISTRIBUIDORA DE COMBUSTIVEIS LTDA;810102004;EAC;S;1,027643
2025;2;SIM DISTRIBUIDORA DE COMBUSTIVEIS LTDA;810102004;EAC;SE;11,023073
2025;2;SIMARELLI DISTRIBUIDORA DE DERIVADOS DE PETRÓLEO LTDA.;320101001;Gasolina A;SE;1,979054
2025;2;SIMARELLI DISTRIBUIDORA DE DERIVADOS DE PETRÓLEO LTDA.;420102004;Diesel A;SE;1,337733
2025;2;SIMARELLI DISTRIBUIDORA DE DERIVADOS DE PETRÓLEO LTDA.;420105001;Diesel A;SE;1,888696
2025;2;SIMARELLI DISTRIBUIDORA DE DERIVADOS DE PETRÓLEO LTDA.;810101001;EHC;CO;0,459599
2025;2;SIMARELLI DISTRIBUIDORA DE DERIVADOS DE PETRÓLEO LTDA.;810102004;EAC;CO;0,549102
2025;2;SMALL DISTRIBUIDORA DE DERIVADOS DE PETRÓLEO LTDA.;320101001;Gasolina A;S;0,804
2025;2;SMALL DISTRIBUIDORA DE DERIVADOS DE PETRÓLEO LTDA.;320101001;Gasolina A;SE;1,952325
2025;2;SMALL DISTRIBUIDORA DE DERIVADOS DE PETRÓLEO LTDA.;420102004;Diesel A;S;1,7579
2025;2;SMALL DISTRIBUIDORA DE DERIVADOS DE PETRÓLEO LTDA.;420102004;Diesel A;SE;2,007842
2025;2;SMALL DISTRIBUIDORA DE DERIVADOS DE PETRÓLEO LTDA.;420105001;Diesel A;S;1,426
2025;2;SMALL DISTRIBUIDORA DE DERIVADOS DE PETRÓLEO LTDA.;420105001;Diesel A;SE;2,604938
2025;2;SMALL DISTRIBUIDORA DE DERIVADOS DE PETRÓLEO LTDA.;510101001;OC;S;1,07608
2025;2;SMALL DISTRIBUIDORA DE DERIVADOS DE PETRÓLEO LTDA.;810101001;EHC;CO;0,915911
2025;2;SMALL DISTRIBUIDORA DE DERIVADOS DE PETRÓLEO LTDA.;810101001;EHC;SE;0,482324
2025;2;SMALL DISTRIBUIDORA DE DERIVADOS DE PETRÓLEO LTDA.;810102004;EAC;CO;0,744764
2025;2;SMALL DISTRIBUIDORA DE DERIVADOS DE PETRÓLEO LTDA.;810102004;EAC;SE;1,599356
2025;2;SOLL DISTRIBUIDORA DE PETRÓLEO LTDA;320101001;Gasolina A;NE;4,836584
2025;2;SOLL DISTRIBUIDORA DE PETRÓLEO LTDA;420102004;Diesel A;NE;1,693114
2025;2;SOLL DISTRIBUIDORA DE PETRÓLEO LTDA;420105001;Diesel A;NE;2,536093
2025;2;SOLL DISTRIBUIDORA DE PETRÓLEO LTDA;810101001;EHC;NE;0,579925
2025;2;SOLL DISTRIBUIDORA DE PETRÓLEO LTDA;810102004;EAC;NE;0,74936
2025;2;SOLL DISTRIBUIDORA DE PETRÓLEO LTDA;810102004;EAC;SE;1,183133
2025;2;SP INDÚSTRIA E DISTRIBUIDORA DE PETRÓLEO LTDA;320101001;Gasolina A;N;1,205257
2025;2;SP INDÚSTRIA E DISTRIBUIDORA DE PETRÓLEO LTDA;320101001;Gasolina A;NE;14,826515
2025;2;SP INDÚSTRIA E DISTRIBUIDORA DE PETRÓLEO LTDA;320101001;Gasolina A;SE;7,176708
2025;2;SP INDÚSTRIA E DISTRIBUIDORA DE PETRÓLEO LTDA;420102004;Diesel A;N;0,820271
2025;2;SP INDÚSTRIA E DISTRIBUIDORA DE PETRÓLEO LTDA;420102004;Diesel A;NE;2,930856
2025;2;SP INDÚSTRIA E DISTRIBUIDORA DE PETRÓLEO LTDA;420102004;Diesel A;SE;3,185673
2025;2;SP INDÚSTRIA E DISTRIBUIDORA DE PETRÓLEO LTDA;420105001;Diesel A;N;0,532271
2025;2;SP INDÚSTRIA E DISTRIBUIDORA DE PETRÓLEO LTDA;420105001;Diesel A;NE;6,976785
2025;2;SP INDÚSTRIA E DISTRIBUIDORA DE PETRÓLEO LTDA;420105001;Diesel A;SE;3,989481
2025;2;SP INDÚSTRIA E DISTRIBUIDORA DE PETRÓLEO LTDA;810101001;EHC;CO;0,042711
2025;2;SP INDÚSTRIA E DISTRIBUIDORA DE PETRÓLEO LTDA;810101001;EHC;N;0,179525
2025;2;SP INDÚSTRIA E DISTRIBUIDORA DE PETRÓLEO LTDA;810101001;EHC;NE;0,745532
2025;2;SP INDÚSTRIA E DISTRIBUIDORA DE PETRÓLEO LTDA;810101001;EHC;SE;0,546114
2025;2;SP INDÚSTRIA E DISTRIBUIDORA DE PETRÓLEO LTDA;810102001;EAC;SE;0,575
2025;2;SP INDÚSTRIA E DISTRIBUIDORA DE PETRÓLEO LTDA;810102004;EAC;CO;0,739199
2025;2;SP INDÚSTRIA E DISTRIBUIDORA DE PETRÓLEO LTDA;810102004;EAC;NE;0,892202
2025;2;SP INDÚSTRIA E DISTRIBUIDORA DE PETRÓLEO LTDA;810102004;EAC;SE;1,934536
2025;2;SR BRASIL PETRÓLEO LTDA.;320101001;Gasolina A;CO;2,49892
2025;2;SR BRASIL PETRÓLEO LTDA.;320101001;Gasolina A;SE;0,393714
2025;2;SR BRASIL PETRÓLEO LTDA.;420102004;Diesel A;CO;0,90405
2025;2;SR BRASIL PETRÓLEO LTDA.;420102004;Diesel A;SE;0,243727
2025;2;SR BRASIL PETRÓLEO LTDA.;420105001;Diesel A;CO;1,699618
2025;2;SR BRASIL PETRÓLEO LTDA.;420105001;Diesel A;SE;0,304233
2025;2;SR BRASIL PETRÓLEO LTDA.;810101001;EHC;CO;2,998318
2025;2;SR BRASIL PETRÓLEO LTDA.;810102004;EAC;CO;1,073809
2025;2;STANG DISTRIBUIDORA DE PETRÓLEO LTDA.;320101001;Gasolina A;CO;0,13
2025;2;STANG DISTRIBUIDORA DE PETRÓLEO LTDA.;320101001;Gasolina A;S;18,74955
2025;2;STANG DISTRIBUIDORA DE PETRÓLEO LTDA.;320101001;Gasolina A;SE;0,214097
2025;2;STANG DISTRIBUIDORA DE PETRÓLEO LTDA.;420102004;Diesel A;CO;0,3
2025;2;STANG DISTRIBUIDORA DE PETRÓLEO LTDA.;420102004;Diesel A;S;6,43144
2025;2;STANG DISTRIBUIDORA DE PETRÓLEO LTDA.;420102004;Diesel A;SE;0,307928
2025;2;STANG DISTRIBUIDORA DE PETRÓLEO LTDA.;420105001;Diesel A;CO;0,504
2025;2;STANG DISTRIBUIDORA DE PETRÓLEO LTDA.;420105001;Diesel A;S;6,84881
2025;2;STANG DISTRIBUIDORA DE PETRÓLEO LTDA.;420105001;Diesel A;SE;0,473375
2025;2;STANG DISTRIBUIDORA DE PETRÓLEO LTDA.;420201001;Diesel A;S;0,02981
2025;2;STANG DISTRIBUIDORA DE PETRÓLEO LTDA.;810101001;EHC;CO;2,998839
2025;2;STANG DISTRIBUIDORA DE PETRÓLEO LTDA.;810101001;EHC;S;0,531842
2025;2;STANG DISTRIBUIDORA DE PETRÓLEO LTDA.;810102004;EAC;S;4,600684
2025;2;STANG DISTRIBUIDORA DE PETRÓLEO LTDA.;810102004;EAC;SE;2,704073
2025;2;STOCK DISTRIBUIDORA DE PETRÓLEO LTDA;420105001;Diesel A;SE;1,297886
2025;2;TAG DISTRIBUIDORA DE COMBUSTÍVEIS S/A.;420102004;Diesel A;SE;0,399837
2025;2;TAG DISTRIBUIDORA DE COMBUSTÍVEIS S/A.;420105001;Diesel A;SE;0,292103
2025;2;TAURUS DISTRIBUIDORA DE PETRÓLEO LTDA;320101001;Gasolina A;S;3,171825
2025;2;TAURUS DISTRIBUIDORA DE PETRÓLEO LTDA;320101001;Gasolina A;SE;6,115994
2025;2;TAURUS DISTRIBUIDORA DE PETRÓLEO LTDA;420102004;Diesel A;NE;-0,026185
2025;2;TAURUS DISTRIBUIDORA DE PETRÓLEO LTDA;420102004;Diesel A;S;4,943936
2025;2;TAURUS DISTRIBUIDORA DE PETRÓLEO LTDA;420102004;Diesel A;SE;6,281983
2025;2;TAURUS DISTRIBUIDORA DE PETRÓLEO LTDA;420105001;Diesel A;S;3,067
2025;2;TAURUS DISTRIBUIDORA DE PETRÓLEO LTDA;420105001;Diesel A;SE;5,381193
2025;2;TAURUS DISTRIBUIDORA DE PETRÓLEO LTDA;810101001;EHC;CO;7,21873
2025;2;TAURUS DISTRIBUIDORA DE PETRÓLEO LTDA;810102004;EAC;CO;2,897687
2025;2;TAURUS DISTRIBUIDORA DE PETRÓLEO LTDA;810102004;EAC;SE;1,020427
2025;2;TDC DISTRIBUIDORA DE COMBUSTÍVEIS S/A.;320101001;Gasolina A;CO;6,90433
2025;2;TDC DISTRIBUIDORA DE COMBUSTÍVEIS S/A.;320101001;Gasolina A;NE;15,962808
2025;2;TDC DISTRIBUIDORA DE COMBUSTÍVEIS S/A.;320101001;Gasolina A;SE;2,159338
2025;2;TDC DISTRIBUIDORA DE COMBUSTÍVEIS S/A.;420102004;Diesel A;CO;3,096284
2025;2;TDC DISTRIBUIDORA DE COMBUSTÍVEIS S/A.;420102004;Diesel A;NE;4,750293
2025;2;TDC DISTRIBUIDORA DE COMBUSTÍVEIS S/A.;420102004;Diesel A;SE;1,058742
2025;2;TDC DISTRIBUIDORA DE COMBUSTÍVEIS S/A.;420105001;Diesel A;CO;4,279276
2025;2;TDC DISTRIBUIDORA DE COMBUSTÍVEIS S/A.;420105001;Diesel A;NE;9,237852
2025;2;TDC DISTRIBUIDORA DE COMBUSTÍVEIS S/A.;420105001;Diesel A;SE;1,322874
2025;2;TDC DISTRIBUIDORA DE COMBUSTÍVEIS S/A.;810101001;EHC;CO;2,55496
2025;2;TDC DISTRIBUIDORA DE COMBUSTÍVEIS S/A.;810101001;EHC;N;0,221715
2025;2;TDC DISTRIBUIDORA DE COMBUSTÍVEIS S/A.;810101001;EHC;NE;1,229805
2025;2;TDC DISTRIBUIDORA DE COMBUSTÍVEIS S/A.;810101001;EHC;SE;0,405073
2025;2;TDC DISTRIBUIDORA DE COMBUSTÍVEIS S/A.;810102004;EAC;CO;7,362418
2025;2;TDC DISTRIBUIDORA DE COMBUSTÍVEIS S/A.;810102004;EAC;NE;0,787075
2025;2;TDC DISTRIBUIDORA DE COMBUSTÍVEIS S/A.;810102004;EAC;SE;1,506232
2025;2;TEMAPE - TERMINAIS MARÍTIMOS DE PERNAMBUCO LTDA.;320101001;Gasolina A;CO;1,199805
2025;2;TEMAPE - TERMINAIS MARÍTIMOS DE PERNAMBUCO LTDA.;320101001;Gasolina A;N;0,49698
2025;2;TEMAPE - TERMINAIS MARÍTIMOS DE PERNAMBUCO LTDA.;320101001;Gasolina A;NE;10,338767
2025;2;TEMAPE - TERMINAIS MARÍTIMOS DE PERNAMBUCO LTDA.;320101001;Gasolina A;SE;1,030793
2025;2;TEMAPE - TERMINAIS MARÍTIMOS DE PERNAMBUCO LTDA.;420102004;Diesel A;CO;1,081632
2025;2;TEMAPE - TERMINAIS MARÍTIMOS DE PERNAMBUCO LTDA.;420102004;Diesel A;N;0,497373
2025;2;TEMAPE - TERMINAIS MARÍTIMOS DE PERNAMBUCO LTDA.;420102004;Diesel A;NE;3,157562
2025;2;TEMAPE - TERMINAIS MARÍTIMOS DE PERNAMBUCO LTDA.;420102004;Diesel A;SE;0,435262
2025;2;TEMAPE - TERMINAIS MARÍTIMOS DE PERNAMBUCO LTDA.;420105001;Diesel A;CO;1,313786
2025;2;TEMAPE - TERMINAIS MARÍTIMOS DE PERNAMBUCO LTDA.;420105001;Diesel A;N;0,451222
2025;2;TEMAPE - TERMINAIS MARÍTIMOS DE PERNAMBUCO LTDA.;420105001;Diesel A;NE;10,686794
2025;2;TEMAPE - TERMINAIS MARÍTIMOS DE PERNAMBUCO LTDA.;810101001;EHC;N;0,237228
2025;2;TEMAPE - TERMINAIS MARÍTIMOS DE PERNAMBUCO LTDA.;810101001;EHC;NE;1,52276
2025;2;TEMAPE - TERMINAIS MARÍTIMOS DE PERNAMBUCO LTDA.;810102004;EAC;CO;4,036587
2025;2;TEMAPE - TERMINAIS MARÍTIMOS DE PERNAMBUCO LTDA.;810102004;EAC;NE;2,450309
2025;2;TOBRAS DISTRIBUIDORA DE COMBUSTÍVEIS LTDA.;320101001;Gasolina A;CO;0,86933
2025;2;TOBRAS DISTRIBUIDORA DE COMBUSTÍVEIS LTDA.;320101001;Gasolina A;SE;18,030356
2025;2;TOBRAS DISTRIBUIDORA DE COMBUSTÍVEIS LTDA.;420102004;Diesel A;CO;0,92094
2025;2;TOBRAS DISTRIBUIDORA DE COMBUSTÍVEIS LTDA.;420102004;Diesel A;SE;10,675613
2025;2;TOBRAS DISTRIBUIDORA DE COMBUSTÍVEIS LTDA.;420105001;Diesel A;CO;0,55186
2025;2;TOBRAS DISTRIBUIDORA DE COMBUSTÍVEIS LTDA.;420105001;Diesel A;SE;20,479313
2025;2;TOBRAS DISTRIBUIDORA DE COMBUSTÍVEIS LTDA.;420201001;Diesel A;SE;0,292804
2025;2;TOBRAS DISTRIBUIDORA DE COMBUSTÍVEIS LTDA.;810101001;EHC;SE;0,086803
2025;2;TOBRAS DISTRIBUIDORA DE COMBUSTÍVEIS LTDA.;810102004;EAC;CO;0,520939
2025;2;TOBRAS DISTRIBUIDORA DE COMBUSTÍVEIS LTDA.;810102004;EAC;SE;7,078796
2025;2;TOWER BRASIL PETRÓLEO LTDA.;320101001;Gasolina A;CO;0,29968
2025;2;TOWER BRASIL PETRÓLEO LTDA.;320101001;Gasolina A;S;1,291934
2025;2;TOWER BRASIL PETRÓLEO LTDA.;320101001;Gasolina A;SE;1,338426
2025;2;TOWER BRASIL PETRÓLEO LTDA.;420102004;Diesel A;CO;0,280541
2025;2;TOWER BRASIL PETRÓLEO LTDA.;420102004;Diesel A;S;0,496656
2025;2;TOWER BRASIL PETRÓLEO LTDA.;420102004;Diesel A;SE;1,361392
2025;2;TOWER BRASIL PETRÓLEO LTDA.;420105001;Diesel A;CO;0,706653
2025;2;TOWER BRASIL PETRÓLEO LTDA.;420105001;Diesel A;S;0,479873
2025;2;TOWER BRASIL PETRÓLEO LTDA.;420105001;Diesel A;SE;3,05997
2025;2;TOWER BRASIL PETRÓLEO LTDA.;810101001;EHC;CO;0,298704
2025;2;TOWER BRASIL PETRÓLEO LTDA.;810101001;EHC;SE;0,1
2025;2;TOWER BRASIL PETRÓLEO LTDA.;810102004;EAC;CO;0,22494
2025;2;TOWER BRASIL PETRÓLEO LTDA.;810102004;EAC;SE;0,943233
2025;2;TRANSO COMBUSTÍVEIS LTDA;420102004;Diesel A;SE;2,116527
2025;2;TRANSO COMBUSTÍVEIS LTDA;420105001;Diesel A;SE;0,499958
2025;2;TRANSO COMBUSTÍVEIS LTDA;810102004;EAC;SE;0,173962
2025;2;TRIANGULO DISTRIBUIDORA DE PETRÓLEO LTDA;320101001;Gasolina A;SE;2,843646
2025;2;TRIANGULO DISTRIBUIDORA DE PETRÓLEO LTDA;420102004;Diesel A;SE;0,814538
2025;2;TRIANGULO DISTRIBUIDORA DE PETRÓLEO LTDA;420105001;Diesel A;SE;1,436108
2025;2;TRIANGULO DISTRIBUIDORA DE PETRÓLEO LTDA;810102004;EAC;SE;1,190277
2025;2;UNI COMBUSTÍVEIS LTDA;320101001;Gasolina A;S;0,33764
2025;2;UNI COMBUSTÍVEIS LTDA;420102004;Diesel A;S;0,580748
2025;2;UNI COMBUSTÍVEIS LTDA;420105001;Diesel A;S;0,503622
2025;2;UNI COMBUSTÍVEIS LTDA;810101001;EHC;S;0,089299
2025;2;VAISHIA DISTRIBUIDORA E TRANSPORTADORA DE COMBUSTIVEIS EIRELI;320101001;Gasolina A;SE;0,184989
2025;2;VAISHIA DISTRIBUIDORA E TRANSPORTADORA DE COMBUSTIVEIS EIRELI;420105001;Diesel A;SE;0,185265
2025;2;VAISHIA DISTRIBUIDORA E TRANSPORTADORA DE COMBUSTIVEIS EIRELI;810102004;EAC;SE;0,849937
2025;2;VIBRA ENERGIA S.A;320101001;Gasolina A;CO;32,479294
2025;2;VIBRA ENERGIA S.A;320101001;Gasolina A;N;29,05587
