ANO;GRANDE REGIÃO;UF;PRODUTO;CÓDIGO IBGE;MUNICÍPIO;VENDAS
2023;REGIÃO SUL;SC;ETANOL;4203907;CAPINZAL;70000
2023;REGIÃO SUL;SC;ETANOL;4204004;CATANDUVAS;40000
2023;REGIÃO SUL;SC;ETANOL;4204103;CAXAMBU DO SUL;15000
2023;REGIÃO SUL;SC;ETANOL;4204202;CHAPECO;2300500
2023;REGIÃO SUL;SC;ETANOL;4204251;COCAL DO SUL;521000
2023;REGIÃO SUL;SC;ETANOL;4204301;CONCORDIA;397000
2023;REGIÃO SUL;SC;ETANOL;4204350;CORDILHEIRA ALTA;17046
2023;REGIÃO SUL;SC;ETANOL;4204400;CORONEL FREITAS;20000
2023;REGIÃO SUL;SC;ETANOL;4204459;CORONEL MARTINS;2000
2023;REGIÃO SUL;SC;ETANOL;4204509;CORUPA;204030
2023;REGIÃO SUL;SC;ETANOL;4204558;CORREIA PINTO;100500
2023;REGIÃO SUL;SC;ETANOL;4204608;CRICIUMA;1401051
2023;REGIÃO SUL;SC;ETANOL;4204707;CUNHA PORA;19000
2023;REGIÃO SUL;SC;ETANOL;4204806;CURITIBANOS;312500
2023;REGIÃO SUL;SC;ETANOL;4205001;DIONISIO CERQUEIRA;28000
2023;REGIÃO SUL;SC;ETANOL;4205100;DONA EMMA;10000
2023;REGIÃO SUL;SC;ETANOL;4205191;ERMO;15000
2023;REGIÃO SUL;SC;ETANOL;4205209;ERVAL VELHO;72000
2023;REGIÃO SUL;SC;ETANOL;4205308;FAXINAL DOS GUEDES;70000
2023;REGIÃO SUL;SC;ETANOL;4205407;FLORIANOPOLIS;13290500
2023;REGIÃO SUL;SC;ETANOL;4205456;FORQUILHINHA;162420
2023;REGIÃO SUL;SC;ETANOL;4205506;FRAIBURGO;211000
2023;REGIÃO SUL;SC;ETANOL;4205605;GALVAO;13000
2023;REGIÃO SUL;SC;ETANOL;4205704;GAROPABA;135000
2023;REGIÃO SUL;SC;ETANOL;4205803;GARUVA;572500
2023;REGIÃO SUL;SC;ETANOL;4205902;GASPAR;639000
2023;REGIÃO SUL;SC;ETANOL;4206009;GOVERNADOR CELSO RAMOS;105000
2023;REGIÃO SUL;SC;ETANOL;4206207;GRAVATAL;93700
2023;REGIÃO SUL;SC;ETANOL;4206306;GUABIRUBA;236000
2023;REGIÃO SUL;SC;ETANOL;4206405;GUARACIABA;15000
2023;REGIÃO SUL;SC;ETANOL;4206504;GUARAMIRIM;1293990
2023;REGIÃO SUL;SC;ETANOL;4206702;HERVAL D'OESTE;50000
2023;REGIÃO SUL;SC;ETANOL;4206801;IBICARE;21000
2023;REGIÃO SUL;SC;ETANOL;4206900;IBIRAMA;141200
2023;REGIÃO SUL;SC;ETANOL;4207007;ICARA;330000
2023;REGIÃO SUL;SC;ETANOL;4207304;IMBITUBA;855000
2023;REGIÃO SUL;SC;ETANOL;4207403;IMBUIA;24000
2023;REGIÃO SUL;SC;ETANOL;4207502;INDAIAL;785030
2023;REGIÃO SUL;SC;ETANOL;4207650;IPORA DO OESTE;45000
2023;REGIÃO SUL;SC;ETANOL;4207700;IPUMIRIM;0
2023;REGIÃO SUL;SC;ETANOL;4207759;IRACEMINHA;20000
2023;REGIÃO SUL;SC;ETANOL;4207809;IRANI;76000
2023;REGIÃO SUL;SC;ETANOL;4207908;IRINEOPOLIS;61800
2023;REGIÃO SUL;SC;ETANOL;4208005;ITA;25000
2023;REGIÃO SUL;SC;ETANOL;4208104;ITAIOPOLIS;102500
2023;REGIÃO SUL;SC;ETANOL;4208203;ITAJAI;6016683
2023;REGIÃO SUL;SC;ETANOL;4208302;ITAPEMA;1269000
2023;REGIÃO SUL;SC;ETANOL;4208401;ITAPIRANGA;40000
2023;REGIÃO SUL;SC;ETANOL;4208450;ITAPOA;895500
2023;REGIÃO SUL;SC;ETANOL;4208500;ITUPORANGA;143530
2023;REGIÃO SUL;SC;ETANOL;4208609;JABORA;13000
2023;REGIÃO SUL;SC;ETANOL;4208708;JACINTO MACHADO;15000
2023;REGIÃO SUL;SC;ETANOL;4208807;JAGUARUNA;62500
2023;REGIÃO SUL;SC;ETANOL;4208906;JARAGUA DO SUL;3295160
2023;REGIÃO SUL;SC;ETANOL;4209003;JOACABA;208000
2023;REGIÃO SUL;SC;ETANOL;4209102;JOINVILLE;9614500
2023;REGIÃO SUL;SC;ETANOL;4209151;JOSE BOITEUX;15000
2023;REGIÃO SUL;SC;ETANOL;4209300;LAGES;2621000
2023;REGIÃO SUL;SC;ETANOL;4209409;LAGUNA;326500
2023;REGIÃO SUL;SC;ETANOL;4209508;LAURENTINO;26000
2023;REGIÃO SUL;SC;ETANOL;4209706;LEBON REGIS;30000
2023;REGIÃO SUL;SC;ETANOL;4209805;LEOBERTO LEAL;13030
2023;REGIÃO SUL;SC;ETANOL;4209854;LINDOIA DO SUL;10000
2023;REGIÃO SUL;SC;ETANOL;4209904;LONTRAS;164000
2023;REGIÃO SUL;SC;ETANOL;4210001;LUIZ ALVES;251500
2023;REGIÃO SUL;SC;ETANOL;4210035;LUZERNA;41500
2023;REGIÃO SUL;SC;ETANOL;4210100;MAFRA;406000
2023;REGIÃO SUL;SC;ETANOL;4210308;MAJOR VIEIRA;20000
2023;REGIÃO SUL;SC;ETANOL;4210407;MARACAJA;97000
2023;REGIÃO SUL;SC;ETANOL;4210506;MARAVILHA;122000
2023;REGIÃO SUL;SC;ETANOL;4210605;MASSARANDUBA;159000
2023;REGIÃO SUL;SC;ETANOL;4210852;MIRIM DOCE;10000
2023;REGIÃO SUL;SC;ETANOL;4211009;MONDAI;10000
2023;REGIÃO SUL;SC;ETANOL;4211058;MONTE CARLO;69000
2023;REGIÃO SUL;SC;ETANOL;4211108;MONTE CASTELO;49000
2023;REGIÃO SUL;SC;ETANOL;4211207;MORRO DA FUMACA;24500
2023;REGIÃO SUL;SC;ETANOL;4211306;NAVEGANTES;3003500
2023;REGIÃO SUL;SC;ETANOL;4211405;NOVA ERECHIM;30000
2023;REGIÃO SUL;SC;ETANOL;4211454;NOVA ITABERABA;10000
2023;REGIÃO SUL;SC;ETANOL;4211504;NOVA TRENTO;75000
2023;REGIÃO SUL;SC;ETANOL;4211603;NOVA VENEZA;35000
2023;REGIÃO SUL;SC;ETANOL;4211652;NOVO HORIZONTE;15000
2023;REGIÃO SUL;SC;ETANOL;4211702;ORLEANS;86000
2023;REGIÃO SUL;SC;ETANOL;4211751;OTACILIO COSTA;109500
2023;REGIÃO SUL;SC;ETANOL;4211801;OURO;20000
2023;REGIÃO SUL;SC;ETANOL;4211892;PAINEL;12000
2023;REGIÃO SUL;SC;ETANOL;4211900;PALHOCA;5312500
2023;REGIÃO SUL;SC;ETANOL;4212007;PALMA SOLA;10000
2023;REGIÃO SUL;SC;ETANOL;4212106;PALMITOS;55000
2023;REGIÃO SUL;SC;ETANOL;4212205;PAPANDUVA;90000
2023;REGIÃO SUL;SC;ETANOL;4212239;PARAISO;20000
2023;REGIÃO SUL;SC;ETANOL;4212254;PASSO DE TORRES;60000
2023;REGIÃO SUL;SC;ETANOL;4212304;PAULO LOPES;142000
2023;REGIÃO SUL;SC;ETANOL;4212502;PENHA;1004500
2023;REGIÃO SUL;SC;ETANOL;4212601;PERITIBA;9000
2023;REGIÃO SUL;SC;ETANOL;4212700;PETROLANDIA;6000
2023;REGIÃO SUL;SC;ETANOL;4212809;BALNEARIO PICARRAS;792500
2023;REGIÃO SUL;SC;ETANOL;4212908;PINHALZINHO;160000
2023;REGIÃO SUL;SC;ETANOL;4213104;PIRATUBA;21000
2023;REGIÃO SUL;SC;ETANOL;4213203;POMERODE;737500
2023;REGIÃO SUL;SC;ETANOL;4213401;PONTE SERRADA;101000
2023;REGIÃO SUL;SC;ETANOL;4213500;PORTO BELO;2235500
2023;REGIÃO SUL;SC;ETANOL;4213609;PORTO UNIAO;214200
2023;REGIÃO SUL;SC;ETANOL;4213708;POUSO REDONDO;92000
2023;REGIÃO SUL;SC;ETANOL;4214003;PRESIDENTE GETULIO;75000
2023;REGIÃO SUL;SC;ETANOL;4214201;QUILOMBO;20000
2023;REGIÃO SUL;SC;ETANOL;4214300;RANCHO QUEIMADO;28500
2023;REGIÃO SUL;SC;ETANOL;4214409;RIO DAS ANTAS;13000
2023;REGIÃO SUL;SC;ETANOL;4214508;RIO DO CAMPO;10000
2023;REGIÃO SUL;SC;ETANOL;4214607;RIO DO OESTE;22500
2023;REGIÃO SUL;SC;ETANOL;4214706;RIO DOS CEDROS;43000
2023;REGIÃO SUL;SC;ETANOL;4214805;RIO DO SUL;633000
2023;REGIÃO SUL;SC;ETANOL;4214904;RIO FORTUNA;12500
2023;REGIÃO SUL;SC;ETANOL;4215000;RIO NEGRINHO;359000
2023;REGIÃO SUL;SC;ETANOL;4215109;RODEIO;7500
2023;REGIÃO SUL;SC;ETANOL;4215208;ROMELANDIA;9000
2023;REGIÃO SUL;SC;ETANOL;4215307;SALETE;10000
2023;REGIÃO SUL;SC;ETANOL;4215356;SALTINHO;10000
2023;REGIÃO SUL;SC;ETANOL;4215679;SANTA TEREZINHA;30500
2023;REGIÃO SUL;SC;ETANOL;4215703;SANTO AMARO DA IMPERATRIZ;1007800
2023;REGIÃO SUL;SC;ETANOL;4215802;SAO BENTO DO SUL;1284000
2023;REGIÃO SUL;SC;ETANOL;4216008;SAO CARLOS;40000
2023;REGIÃO SUL;SC;ETANOL;4216057;SAO CRISTOVAO DO SUL;68000
2023;REGIÃO SUL;SC;ETANOL;4216107;SAO DOMINGOS;44000
2023;REGIÃO SUL;SC;ETANOL;4216206;SAO FRANCISCO DO SUL;394500
2023;REGIÃO SUL;SC;ETANOL;4216255;SAO JOAO DO OESTE;7000
2023;REGIÃO SUL;SC;ETANOL;4216404;SAO JOAO DO SUL;70000
2023;REGIÃO SUL;SC;ETANOL;4216503;SAO JOAQUIM;103000
2023;REGIÃO SUL;SC;ETANOL;4216602;SAO JOSE;7851400
2023;REGIÃO SUL;SC;ETANOL;4216701;SAO JOSE DO CEDRO;50000
2023;REGIÃO SUL;SC;ETANOL;4216909;SAO LOURENCO DO OESTE;120000
2023;REGIÃO SUL;SC;ETANOL;4217006;SAO LUDGERO;15000
2023;REGIÃO SUL;SC;ETANOL;4217105;SAO MARTINHO;22500
2023;REGIÃO SUL;SC;ETANOL;4217204;SAO MIGUEL DO OESTE;247000
2023;REGIÃO SUL;SC;ETANOL;4217303;SAUDADES;15000
2023;REGIÃO SUL;SC;ETANOL;4217402;SCHROEDER;99000
2023;REGIÃO SUL;SC;ETANOL;4217501;SEARA;105000
2023;REGIÃO SUL;SC;ETANOL;4217550;SERRA ALTA;15000
2023;REGIÃO SUL;SC;ETANOL;4217709;SOMBRIO;246000
2023;REGIÃO SUL;SC;ETANOL;4217808;TAIO;95500
2023;REGIÃO SUL;SC;ETANOL;4217907;TANGARA;10000
2023;REGIÃO SUL;SC;ETANOL;4218004;TIJUCAS;964500
2023;REGIÃO SUL;SC;ETANOL;4218202;TIMBO;569000
2023;REGIÃO SUL;SC;ETANOL;4218301;TRES BARRAS;50000
2023;REGIÃO SUL;SC;ETANOL;4218608;TROMBUDO CENTRAL;57000
2023;REGIÃO SUL;SC;ETANOL;4218707;TUBARAO;797000
2023;REGIÃO SUL;SC;ETANOL;4218806;TURVO;62000
2023;REGIÃO SUL;SC;ETANOL;4218905;URUBICI;25000
2023;REGIÃO SUL;SC;ETANOL;4219002;URUSSANGA;72500
2023;REGIÃO SUL;SC;ETANOL;4219176;VARGEM BONITA;35000
2023;REGIÃO SUL;SC;ETANOL;4219200;VIDAL RAMOS;23000
2023;REGIÃO SUL;SC;ETANOL;4219309;VIDEIRA;183918
2023;REGIÃO SUL;SC;ETANOL;4219358;VITOR MEIRELES;8000
2023;REGIÃO SUL;SC;ETANOL;4219507;XANXERE;276000
2023;REGIÃO SUL;SC;ETANOL;4219705;XAXIM;107000
2023;REGIÃO SUL;SC;ETANOL;4220000;BALNEARIO RINCAO;57000
2023;REGIÃO SUL;SC;ETANOL;4213005;PINHEIRO PRETO;117000
2023;REGIÃO SUL;SC;ETANOL;4205555;FREI ROGERIO;5000
2023;REGIÃO NORDESTE;SE;ETANOL;2800209;AQUIDABA;69000
2023;REGIÃO NORDESTE;SE;ETANOL;2800308;ARACAJU;19052100
2023;REGIÃO NORDESTE;SE;ETANOL;2800605;BARRA DOS COQUEIROS;1074000
2023;REGIÃO NORDESTE;SE;ETANOL;2800670;BOQUIM;100000
2023;REGIÃO NORDESTE;SE;ETANOL;2801009;CAMPO DO BRITO;49000
2023;REGIÃO NORDESTE;SE;ETANOL;2801207;CANINDE DE SAO FRANCISCO;250000
2023;REGIÃO NORDESTE;SE;ETANOL;2801306;CAPELA;245000
2023;REGIÃO NORDESTE;SE;ETANOL;2801405;CARIRA;192000
2023;REGIÃO NORDESTE;SE;ETANOL;2801504;CARMOPOLIS;251000
2023;REGIÃO NORDESTE;SE;ETANOL;2801702;CRISTINAPOLIS;90000
2023;REGIÃO NORDESTE;SE;ETANOL;2802007;DIVINA PASTORA;65000
2023;REGIÃO NORDESTE;SE;ETANOL;2802106;ESTANCIA;1110000
2023;REGIÃO NORDESTE;SE;ETANOL;2802205;FEIRA NOVA;35000
2023;REGIÃO NORDESTE;SE;ETANOL;2802304;FREI PAULO;80000
2023;REGIÃO NORDESTE;SE;ETANOL;2802601;GRACCHO CARDOSO;15000
2023;REGIÃO NORDESTE;SE;ETANOL;2802809;INDIAROBA;295000
2023;REGIÃO NORDESTE;SE;ETANOL;2802908;ITABAIANA;916000
2023;REGIÃO NORDESTE;SE;ETANOL;2803005;ITABAIANINHA;70500
2023;REGIÃO NORDESTE;SE;ETANOL;2803203;ITAPORANGA D'AJUDA;470000
2023;REGIÃO NORDESTE;SE;ETANOL;2803302;JAPARATUBA;115000
2023;REGIÃO NORDESTE;SE;ETANOL;2803401;JAPOATA;42000
2023;REGIÃO NORDESTE;SE;ETANOL;2803500;LAGARTO;1217500
2023;REGIÃO NORDESTE;SE;ETANOL;2803609;LARANJEIRAS;223000
2023;REGIÃO NORDESTE;SE;ETANOL;2803807;MALHADA DOS BOIS;122500
2023;REGIÃO NORDESTE;SE;ETANOL;2804003;MARUIM;252000
2023;REGIÃO NORDESTE;SE;ETANOL;2804102;MOITA BONITA;30000
2023;REGIÃO NORDESTE;SE;ETANOL;2804201;MONTE ALEGRE DE SERGIPE;155000
2023;REGIÃO NORDESTE;SE;ETANOL;2804300;MURIBECA;298000
2023;REGIÃO NORDESTE;SE;ETANOL;2804409;NEOPOLIS;185000
2023;REGIÃO NORDESTE;SE;ETANOL;2804508;NOSSA SENHORA DA GLORIA;320000
2023;REGIÃO NORDESTE;SE;ETANOL;2804607;NOSSA SENHORA DAS DORES;240000
2023;REGIÃO NORDESTE;SE;ETANOL;2804706;NOSSA SENHORA DE LOURDES;5000
2023;REGIÃO NORDESTE;SE;ETANOL;2804805;NOSSA SENHORA DO SOCORRO;3289000
2023;REGIÃO NORDESTE;SE;ETANOL;2804904;PACATUBA;40000
2023;REGIÃO NORDESTE;SE;ETANOL;2805109;PEDRINHAS;8000
2023;REGIÃO NORDESTE;SE;ETANOL;2805307;PIRAMBU;100000
2023;REGIÃO NORDESTE;SE;ETANOL;2805406;POCO REDONDO;115000
2023;REGIÃO NORDESTE;SE;ETANOL;2805505;POCO VERDE;46000
2023;REGIÃO NORDESTE;SE;ETANOL;2805604;PORTO DA FOLHA;30000
2023;REGIÃO NORDESTE;SE;ETANOL;2805703;PROPRIA;254761
2023;REGIÃO NORDESTE;SE;ETANOL;2805901;RIACHUELO;55000
2023;REGIÃO NORDESTE;SE;ETANOL;2806008;RIBEIROPOLIS;116000
2023;REGIÃO NORDESTE;SE;ETANOL;2806107;ROSARIO DO CATETE;285000
2023;REGIÃO NORDESTE;SE;ETANOL;2806206;SALGADO;115000
2023;REGIÃO NORDESTE;SE;ETANOL;2806305;SANTA LUZIA DO ITANHY;155000
2023;REGIÃO NORDESTE;SE;ETANOL;2806602;SANTO AMARO DAS BROTAS;80000
2023;REGIÃO NORDESTE;SE;ETANOL;2806701;SAO CRISTOVAO;815000
2023;REGIÃO NORDESTE;SE;ETANOL;2807105;SIMAO DIAS;183000
2023;REGIÃO NORDESTE;SE;ETANOL;2807204;SIRIRI;95000
2023;REGIÃO NORDESTE;SE;ETANOL;2807402;TOBIAS BARRETO;228000
2023;REGIÃO NORDESTE;SE;ETANOL;2807501;TOMAR DO GERU;5000
2023;REGIÃO NORDESTE;SE;ETANOL;2807600;UMBAUBA;225000
2023;REGIÃO NORDESTE;SE;ETANOL;2801900;CUMBE;5000
2023;REGIÃO SUDESTE;SP;ETANOL;3500105;ADAMANTINA;15208100
2023;REGIÃO SUDESTE;SP;ETANOL;3500204;ADOLFO;440000
2023;REGIÃO SUDESTE;SP;ETANOL;3500303;AGUAI;4360000
2023;REGIÃO SUDESTE;SP;ETANOL;3500402;AGUAS DA PRATA;3059500
2023;REGIÃO SUDESTE;SP;ETANOL;3500501;AGUAS DE LINDOIA;5258000
2023;REGIÃO SUDESTE;SP;ETANOL;3500550;AGUAS DE SANTA BARBARA;1968000
2023;REGIÃO SUDESTE;SP;ETANOL;3500600;AGUAS DE SAO PEDRO;1482954
2023;REGIÃO SUDESTE;SP;ETANOL;3500709;AGUDOS;6775000
2023;REGIÃO SUDESTE;SP;ETANOL;3500758;ALAMBARI;487000
2023;REGIÃO SUDESTE;SP;ETANOL;3500808;ALFREDO MARCONDES;981000
2023;REGIÃO SUDESTE;SP;ETANOL;3500907;ALTAIR;467000
2023;REGIÃO SUDESTE;SP;ETANOL;3501004;ALTINOPOLIS;4213000
2023;REGIÃO SUDESTE;SP;ETANOL;3501103;ALTO ALEGRE;1015000
2023;REGIÃO SUDESTE;SP;ETANOL;3501152;ALUMINIO;1648000
2023;REGIÃO SUDESTE;SP;ETANOL;3501202;ALVARES FLORENCE;660000
2023;REGIÃO SUDESTE;SP;ETANOL;3501301;ALVARES MACHADO;5719000
2023;REGIÃO SUDESTE;SP;ETANOL;3501400;ALVARO DE CARVALHO;177000
2023;REGIÃO SUDESTE;SP;ETANOL;3501509;ALVINLANDIA;263000
2023;REGIÃO SUDESTE;SP;ETANOL;3501608;AMERICANA;62092800
2023;REGIÃO SUDESTE;SP;ETANOL;3501707;AMERICO BRASILIENSE;6032500
2023;REGIÃO SUDESTE;SP;ETANOL;3501806;AMERICO DE CAMPOS;1038000
2023;REGIÃO SUDESTE;SP;ETANOL;3501905;AMPARO;10006661
2023;REGIÃO SUDESTE;SP;ETANOL;3502002;ANALANDIA;916031
2023;REGIÃO SUDESTE;SP;ETANOL;3502101;ANDRADINA;15944500
2023;REGIÃO SUDESTE;SP;ETANOL;3502200;ANGATUBA;2392500
2023;REGIÃO SUDESTE;SP;ETANOL;3502309;ANHEMBI;275000
2023;REGIÃO SUDESTE;SP;ETANOL;3502408;ANHUMAS;282000
2023;REGIÃO SUDESTE;SP;ETANOL;3502507;APARECIDA;7619800
2023;REGIÃO SUDESTE;SP;ETANOL;3502606;APARECIDA D'OESTE;718000
2023;REGIÃO SUDESTE;SP;ETANOL;3502705;APIAI;2276800
2023;REGIÃO SUDESTE;SP;ETANOL;3502754;ARACARIGUAMA;8463001
2023;REGIÃO SUDESTE;SP;ETANOL;3502804;ARACATUBA;77731752
2023;REGIÃO SUDESTE;SP;ETANOL;3502903;ARACOIABA DA SERRA;6652500
2023;REGIÃO SUDESTE;SP;ETANOL;3503000;ARAMINA;2722400
2023;REGIÃO SUDESTE;SP;ETANOL;3503109;ARANDU;727000
2023;REGIÃO SUDESTE;SP;ETANOL;3503158;ARAPEI;25000
2023;REGIÃO SUDESTE;SP;ETANOL;3503208;ARARAQUARA;68109943
2023;REGIÃO SUDESTE;SP;ETANOL;3503307;ARARAS;24594500
2023;REGIÃO SUDESTE;SP;ETANOL;3503356;ARCO-IRIS;183000
2023;REGIÃO SUDESTE;SP;ETANOL;3503406;AREALVA;2490000
2023;REGIÃO SUDESTE;SP;ETANOL;3503505;AREIAS;155500
2023;REGIÃO SUDESTE;SP;ETANOL;3503604;AREIOPOLIS;1068000
2023;REGIÃO SUDESTE;SP;ETANOL;3503703;ARIRANHA;1511000
2023;REGIÃO SUDESTE;SP;ETANOL;3503802;ARTUR NOGUEIRA;7484000
2023;REGIÃO SUDESTE;SP;ETANOL;3503901;ARUJA;26333465
2023;REGIÃO SUDESTE;SP;ETANOL;3503950;ASPASIA;255000
2023;REGIÃO SUDESTE;SP;ETANOL;3504008;ASSIS;30560100
2023;REGIÃO SUDESTE;SP;ETANOL;3504107;ATIBAIA;30877800
2023;REGIÃO SUDESTE;SP;ETANOL;3504206;AURIFLAMA;3994000
2023;REGIÃO SUDESTE;SP;ETANOL;3504305;AVAI;1267000
2023;REGIÃO SUDESTE;SP;ETANOL;3504404;AVANHANDAVA;2008000
2023;REGIÃO SUDESTE;SP;ETANOL;3504503;AVARE;22295000
2023;REGIÃO SUDESTE;SP;ETANOL;3504602;BADY BASSITT;13624000
2023;REGIÃO SUDESTE;SP;ETANOL;3504701;BALBINOS;165000
2023;REGIÃO SUDESTE;SP;ETANOL;3504800;BALSAMO;1869000
2023;REGIÃO SUDESTE;SP;ETANOL;3504909;BANANAL;695000
2023;REGIÃO SUDESTE;SP;ETANOL;3505005;BARAO DE ANTONINA;426972
2023;REGIÃO SUDESTE;SP;ETANOL;3505104;BARBOSA;1436000
2023;REGIÃO SUDESTE;SP;ETANOL;3505203;BARIRI;8722300
2023;REGIÃO SUDESTE;SP;ETANOL;3505302;BARRA BONITA;7929977
2023;REGIÃO SUDESTE;SP;ETANOL;3505351;BARRA DO CHAPEU;52000
2023;REGIÃO SUDESTE;SP;ETANOL;3505401;BARRA DO TURVO;1099500
2023;REGIÃO SUDESTE;SP;ETANOL;3505500;BARRETOS;38849000
2023;REGIÃO SUDESTE;SP;ETANOL;3505609;BARRINHA;4051000
2023;REGIÃO SUDESTE;SP;ETANOL;3505708;BARUERI;79951445
2023;REGIÃO SUDESTE;SP;ETANOL;3505807;BASTOS;3415000
2023;REGIÃO SUDESTE;SP;ETANOL;3505906;BATATAIS;13974600
2023;REGIÃO SUDESTE;SP;ETANOL;3506003;BAURU;129894001
2023;REGIÃO SUDESTE;SP;ETANOL;3506102;BEBEDOURO;22674100
2023;REGIÃO SUDESTE;SP;ETANOL;3506201;BENTO DE ABREU;2152500
2023;REGIÃO SUDESTE;SP;ETANOL;3506300;BERNARDINO DE CAMPOS;1615000
2023;REGIÃO SUDESTE;SP;ETANOL;3506359;BERTIOGA;7237000
2023;REGIÃO SUDESTE;SP;ETANOL;3506409;BILAC;875000
2023;REGIÃO SUDESTE;SP;ETANOL;3506508;BIRIGUI;33795000
2023;REGIÃO SUDESTE;SP;ETANOL;3506607;BIRITIBA-MIRIM;2230000
2023;REGIÃO SUDESTE;SP;ETANOL;3506706;BOA ESPERANCA DO SUL;2954000
2023;REGIÃO SUDESTE;SP;ETANOL;3506805;BOCAINA;1942000
2023;REGIÃO SUDESTE;SP;ETANOL;3506904;BOFETE;962000
2023;REGIÃO SUDESTE;SP;ETANOL;3507001;BOITUVA;30568386
2023;REGIÃO SUDESTE;SP;ETANOL;3507100;BOM JESUS DOS PERDOES;2872700
2023;REGIÃO SUDESTE;SP;ETANOL;3507159;BOM SUCESSO DE ITARARE;121000
2023;REGIÃO SUDESTE;SP;ETANOL;3507209;BORA;10000
2023;REGIÃO SUDESTE;SP;ETANOL;3507308;BORACEIA;845000
2023;REGIÃO SUDESTE;SP;ETANOL;3507407;BORBOREMA;4227000
2023;REGIÃO SUDESTE;SP;ETANOL;3507456;BOREBI;170000
2023;REGIÃO SUDESTE;SP;ETANOL;3507506;BOTUCATU;26426850
2023;REGIÃO SUDESTE;SP;ETANOL;3507605;BRAGANCA PAULISTA;35527588
2023;REGIÃO SUDESTE;SP;ETANOL;3507704;BRAUNA;795000
2023;REGIÃO SUDESTE;SP;ETANOL;3507753;BREJO ALEGRE;480000
2023;REGIÃO SUDESTE;SP;ETANOL;3507803;BRODOWSKI;9099500
2023;REGIÃO SUDESTE;SP;ETANOL;3507902;BROTAS;4309500
2023;REGIÃO SUDESTE;SP;ETANOL;3508009;BURI;2044000
2023;REGIÃO SUDESTE;SP;ETANOL;3508108;BURITAMA;4085000
2023;REGIÃO SUDESTE;SP;ETANOL;3508207;BURITIZAL;1163000
2023;REGIÃO SUDESTE;SP;ETANOL;3508306;CABRALIA PAULISTA;581000
2023;REGIÃO SUDESTE;SP;ETANOL;3508405;CABREUVA;3847000
2023;REGIÃO SUDESTE;SP;ETANOL;3508504;CACAPAVA;12161000
2023;REGIÃO SUDESTE;SP;ETANOL;3508603;CACHOEIRA PAULISTA;7458656
2023;REGIÃO SUDESTE;SP;ETANOL;3508702;CACONDE;2454799
2023;REGIÃO SUDESTE;SP;ETANOL;3508801;CAFELANDIA;4688000
2023;REGIÃO SUDESTE;SP;ETANOL;3508900;CAIABU;187000
2023;REGIÃO SUDESTE;SP;ETANOL;3509007;CAIEIRAS;25446021
2023;REGIÃO SUDESTE;SP;ETANOL;3509106;CAIUA;184000
2023;REGIÃO SUDESTE;SP;ETANOL;3509205;CAJAMAR;23078065
2023;REGIÃO SUDESTE;SP;ETANOL;3509254;CAJATI;2855771
2023;REGIÃO SUDESTE;SP;ETANOL;3509304;CAJOBI;2828000
2023;REGIÃO SUDESTE;SP;ETANOL;3509403;CAJURU;5007000
2023;REGIÃO SUDESTE;SP;ETANOL;3509452;CAMPINA DO MONTE ALEGRE;642200
2023;REGIÃO SUDESTE;SP;ETANOL;3509502;CAMPINAS;241986779
2023;REGIÃO SUDESTE;SP;ETANOL;3509601;CAMPO LIMPO PAULISTA;8240000
2023;REGIÃO SUDESTE;SP;ETANOL;3509700;CAMPOS DO JORDAO;5638000
2023;REGIÃO SUDESTE;SP;ETANOL;3509809;CAMPOS NOVOS PAULISTA;732000
2023;REGIÃO SUDESTE;SP;ETANOL;3509908;CANANEIA;616350
2023;REGIÃO SUDESTE;SP;ETANOL;3509957;CANAS;1493000
2023;REGIÃO SUDESTE;SP;ETANOL;3510005;CANDIDO MOTA;8428000
2023;REGIÃO SUDESTE;SP;ETANOL;3510104;CANDIDO RODRIGUES;647000
2023;REGIÃO SUDESTE;SP;ETANOL;3510203;CAPAO BONITO;6223300
2023;REGIÃO SUDESTE;SP;ETANOL;3510302;CAPELA DO ALTO;1788500
2023;REGIÃO SUDESTE;SP;ETANOL;3510401;CAPIVARI;10999000
2023;REGIÃO SUDESTE;SP;ETANOL;3510500;CARAGUATATUBA;20305000
2023;REGIÃO SUDESTE;SP;ETANOL;3510609;CARAPICUIBA;40836250
2023;REGIÃO SUDESTE;SP;ETANOL;3510708;CARDOSO;2732150
2023;REGIÃO SUDESTE;SP;ETANOL;3510807;CASA BRANCA;4992910
2023;REGIÃO SUDESTE;SP;ETANOL;3510906;CASSIA DOS COQUEIROS;227000
2023;REGIÃO SUDESTE;SP;ETANOL;3511003;CASTILHO;7228938
2023;REGIÃO SUDESTE;SP;ETANOL;3511102;CATANDUVA;43825022
2023;REGIÃO SUDESTE;SP;ETANOL;3511201;CATIGUA;2795000
2023;REGIÃO SUDESTE;SP;ETANOL;3511300;CEDRAL;5172500
2023;REGIÃO SUDESTE;SP;ETANOL;3511409;CERQUEIRA CESAR;4362000
2023;REGIÃO SUDESTE;SP;ETANOL;3511508;CERQUILHO;11687400
2023;REGIÃO SUDESTE;SP;ETANOL;3511607;CESARIO LANGE;2382000
2023;REGIÃO SUDESTE;SP;ETANOL;3511706;CHARQUEADA;1819000
2023;REGIÃO SUDESTE;SP;ETANOL;3511904;CLEMENTINA;1877000
2023;REGIÃO SUDESTE;SP;ETANOL;3512001;COLINA;2525000
